时间,合约,Funding Internal,Funding Rate,Funding Rate Daily
2016/10/7 20:00,XBTUSD,每天8小时,0.000778,0.002334
2016/10/8 4:00,XBTUSD,每天8小时,6.50E-05,0.000195
2016/10/8 12:00,XBTUSD,每天8小时,6.00E-05,0.00018
2016/10/8 20:00,XBTUSD,每天8小时,0.000668,0.002004
2016/10/9 4:00,XBTUSD,每天8小时,0.000442,0.001326
2016/10/9 12:00,XBTUSD,每天8小时,0.000429,0.001287
2016/10/9 20:00,XBTUSD,每天8小时,6.00E-05,0.00018
2016/10/10 4:00,XBTUSD,每天8小时,6.60E-05,0.000198
2016/10/10 12:00,XBTUSD,每天8小时,0.000628,0.001884
2016/10/10 20:00,XBTUSD,每天8小时,0.002495,0.007485
2016/10/11 4:00,XBTUSD,每天8小时,0.001333,0.003999
2016/10/11 12:00,XBTUSD,每天8小时,0.000842,0.002526
2016/10/11 20:00,XBTUSD,每天8小时,4.10E-05,0.000123
2016/10/12 4:00,XBTUSD,每天8小时,0.001375,0.004125
2016/10/12 12:00,XBTUSD,每天8小时,0.001567,0.004701
2016/10/12 20:00,XBTUSD,每天8小时,0.000909,0.002727
2016/10/13 4:00,XBTUSD,每天8小时,5.50E-05,0.000165
2016/10/13 12:00,XBTUSD,每天8小时,-0.001502,-0.004506
2016/10/13 20:00,XBTUSD,每天8小时,6.70E-05,0.000201
2016/10/14 4:00,XBTUSD,每天8小时,6.90E-05,0.000207
2016/10/14 12:00,XBTUSD,每天8小时,0.000159,0.000477
2016/10/14 20:00,XBTUSD,每天8小时,0.000433,0.001299
2016/10/15 4:00,XBTUSD,每天8小时,0.000712,0.002136
2016/10/15 12:00,XBTUSD,每天8小时,0.000753,0.002259
2016/10/15 20:00,XBTUSD,每天8小时,0.00172,0.00516
2016/10/16 4:00,XBTUSD,每天8小时,0.00075,0.00225
2016/10/16 12:00,XBTUSD,每天8小时,-0.000564,-0.001692
2016/10/16 20:00,XBTUSD,每天8小时,-0.000168,-0.000504
2016/10/17 4:00,XBTUSD,每天8小时,5.40E-05,0.000162
2016/10/17 12:00,XBTUSD,每天8小时,0.000467,0.001401
2016/10/17 20:00,XBTUSD,每天8小时,0.000126,0.000378
2016/10/18 4:00,XBTUSD,每天8小时,5.40E-05,0.000162
2016/10/18 12:00,XBTUSD,每天8小时,-0.000844,-0.002532
2016/10/18 20:00,XBTUSD,每天8小时,-7.70E-05,-0.000231
2016/10/19 4:00,XBTUSD,每天8小时,7.10E-05,0.000213
2016/10/19 12:00,XBTUSD,每天8小时,7.30E-05,0.000219
2016/10/19 20:00,XBTUSD,每天8小时,7.20E-05,0.000216
2016/10/20 4:00,XBTUSD,每天8小时,-0.000582,-0.001746
2016/10/20 12:00,XBTUSD,每天8小时,-0.001526,-0.004578
2016/10/20 20:00,XBTUSD,每天8小时,-0.0007,-0.0021
2016/10/21 4:00,XBTUSD,每天8小时,-1.40E-05,-4.20E-05
2016/10/21 12:00,XBTUSD,每天8小时,7.20E-05,0.000216
2016/10/21 20:00,XBTUSD,每天8小时,7.30E-05,0.000219
2016/10/22 4:00,XBTUSD,每天8小时,3.70E-05,0.000111
2016/10/22 12:00,XBTUSD,每天8小时,7.20E-05,0.000216
2016/10/22 20:00,XBTUSD,每天8小时,7.20E-05,0.000216
2016/10/23 4:00,XBTUSD,每天8小时,0.003251,0.009753
2016/10/23 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/10/23 20:00,XBTUSD,每天8小时,0.002458,0.007374
2016/10/24 4:00,XBTUSD,每天8小时,0.00375,0.01125
2016/10/24 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/10/24 20:00,XBTUSD,每天8小时,0.00375,0.01125
2016/10/25 4:00,XBTUSD,每天8小时,0.002356,0.007068
2016/10/25 12:00,XBTUSD,每天8小时,0.001393,0.004179
2016/10/25 20:00,XBTUSD,每天8小时,0.000763,0.002289
2016/10/26 4:00,XBTUSD,每天8小时,0.001436,0.004308
2016/10/26 12:00,XBTUSD,每天8小时,0.001236,0.003708
2016/10/26 20:00,XBTUSD,每天8小时,0.001371,0.004113
2016/10/27 4:00,XBTUSD,每天8小时,0.000774,0.002322
2016/10/27 12:00,XBTUSD,每天8小时,0.001228,0.003684
2016/10/27 20:00,XBTUSD,每天8小时,0.00015,0.00045
2016/10/28 4:00,XBTUSD,每天8小时,0.000399,0.001197
2016/10/28 12:00,XBTUSD,每天8小时,0.001096,0.003288
2016/10/28 20:00,XBTUSD,每天8小时,0.000335,0.001005
2016/10/29 4:00,XBTUSD,每天8小时,0.000825,0.002475
2016/10/29 12:00,XBTUSD,每天8小时,0.001719,0.005157
2016/10/29 20:00,XBTUSD,每天8小时,0.002944,0.008832
2016/10/30 4:00,XBTUSD,每天8小时,0.001713,0.005139
2016/10/30 12:00,XBTUSD,每天8小时,0.000387,0.001161
2016/10/30 20:00,XBTUSD,每天8小时,9.00E-05,0.00027
2016/10/31 4:00,XBTUSD,每天8小时,-0.000259,-0.000777
2016/10/31 12:00,XBTUSD,每天8小时,9.10E-05,0.000273
2016/10/31 20:00,XBTUSD,每天8小时,0.000742,0.002226
2016/11/1 4:00,XBTUSD,每天8小时,9.20E-05,0.000276
2016/11/1 12:00,XBTUSD,每天8小时,0.000496,0.001488
2016/11/1 20:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/2 4:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/2 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/2 20:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/3 4:00,XBTUSD,每天8小时,0.000983,0.002949
2016/11/3 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/3 20:00,XBTUSD,每天8小时,0.002656,0.007968
2016/11/4 4:00,XBTUSD,每天8小时,0.000484,0.001452
2016/11/4 12:00,XBTUSD,每天8小时,0.000235,0.000705
2016/11/4 20:00,XBTUSD,每天8小时,0.000247,0.000741
2016/11/5 4:00,XBTUSD,每天8小时,0.000154,0.000462
2016/11/5 12:00,XBTUSD,每天8小时,-0.000128,-0.000384
2016/11/5 20:00,XBTUSD,每天8小时,0.000101,0.000303
2016/11/6 4:00,XBTUSD,每天8小时,0.000114,0.000342
2016/11/6 12:00,XBTUSD,每天8小时,0.000715,0.002145
2016/11/6 20:00,XBTUSD,每天8小时,0.002335,0.007005
2016/11/7 4:00,XBTUSD,每天8小时,-0.001065,-0.003195
2016/11/7 12:00,XBTUSD,每天8小时,-0.000117,-0.000351
2016/11/7 20:00,XBTUSD,每天8小时,0.000747,0.002241
2016/11/8 4:00,XBTUSD,每天8小时,0.000107,0.000321
2016/11/8 12:00,XBTUSD,每天8小时,-0.000664,-0.001992
2016/11/8 20:00,XBTUSD,每天8小时,-0.000633,-0.001899
2016/11/9 4:00,XBTUSD,每天8小时,0.0001,0.0003
2016/11/9 12:00,XBTUSD,每天8小时,0.000926,0.002778
2016/11/9 20:00,XBTUSD,每天8小时,0.001334,0.004002
2016/11/10 4:00,XBTUSD,每天8小时,0.001626,0.004878
2016/11/10 12:00,XBTUSD,每天8小时,0.001522,0.004566
2016/11/10 20:00,XBTUSD,每天8小时,0.000834,0.002502
2016/11/11 4:00,XBTUSD,每天8小时,0.001213,0.003639
2016/11/11 12:00,XBTUSD,每天8小时,0.001666,0.004998
2016/11/11 20:00,XBTUSD,每天8小时,0.001202,0.003606
2016/11/12 4:00,XBTUSD,每天8小时,0.000162,0.000486
2016/11/12 12:00,XBTUSD,每天8小时,0.000175,0.000525
2016/11/12 20:00,XBTUSD,每天8小时,0.000139,0.000417
2016/11/13 4:00,XBTUSD,每天8小时,0.000113,0.000339
2016/11/13 12:00,XBTUSD,每天8小时,0.00011,0.00033
2016/11/13 20:00,XBTUSD,每天8小时,0.00011,0.00033
2016/11/14 4:00,XBTUSD,每天8小时,0.00011,0.00033
2016/11/14 12:00,XBTUSD,每天8小时,0.000111,0.000333
2016/11/14 20:00,XBTUSD,每天8小时,0.000111,0.000333
2016/11/15 4:00,XBTUSD,每天8小时,0.000331,0.000993
2016/11/15 12:00,XBTUSD,每天8小时,0.000205,0.000615
2016/11/15 20:00,XBTUSD,每天8小时,0.000281,0.000843
2016/11/16 4:00,XBTUSD,每天8小时,0.000141,0.000423
2016/11/16 12:00,XBTUSD,每天8小时,0.000259,0.000777
2016/11/16 20:00,XBTUSD,每天8小时,0.000264,0.000792
2016/11/17 4:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/17 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/11/17 20:00,XBTUSD,每天8小时,0.00314,0.00942
2016/11/18 4:00,XBTUSD,每天8小时,0.001242,0.003726
2016/11/18 12:00,XBTUSD,每天8小时,0.001496,0.004488
2016/11/18 20:00,XBTUSD,每天8小时,0.001417,0.004251
2016/11/19 4:00,XBTUSD,每天8小时,0.000767,0.002301
2016/11/19 12:00,XBTUSD,每天8小时,0.002356,0.007068
2016/11/19 20:00,XBTUSD,每天8小时,0.000294,0.000882
2016/11/20 4:00,XBTUSD,每天8小时,-6.00E-05,-0.00018
2016/11/20 12:00,XBTUSD,每天8小时,0.00026,0.00078
2016/11/20 20:00,XBTUSD,每天8小时,0.00027,0.00081
2016/11/21 4:00,XBTUSD,每天8小时,5.00E-06,1.50E-05
2016/11/21 12:00,XBTUSD,每天8小时,-0.000267,-0.000801
2016/11/21 20:00,XBTUSD,每天8小时,0.000273,0.000819
2016/11/22 4:00,XBTUSD,每天8小时,-0.000106,-0.000318
2016/11/22 12:00,XBTUSD,每天8小时,-0.000243,-0.000729
2016/11/22 20:00,XBTUSD,每天8小时,0.000291,0.000873
2016/11/23 4:00,XBTUSD,每天8小时,0.000229,0.000687
2016/11/23 12:00,XBTUSD,每天8小时,0.001307,0.003921
2016/11/23 20:00,XBTUSD,每天8小时,0.00114,0.00342
2016/11/24 4:00,XBTUSD,每天8小时,0.000302,0.000906
2016/11/24 12:00,XBTUSD,每天8小时,0.000306,0.000918
2016/11/24 20:00,XBTUSD,每天8小时,0.00031,0.00093
2016/11/25 4:00,XBTUSD,每天8小时,-0.001222,-0.003666
2016/11/25 12:00,XBTUSD,每天8小时,0.000346,0.001038
2016/11/25 20:00,XBTUSD,每天8小时,0.000375,0.001125
2016/11/26 4:00,XBTUSD,每天8小时,-0.001321,-0.003963
2016/11/26 12:00,XBTUSD,每天8小时,-0.000404,-0.001212
2016/11/26 20:00,XBTUSD,每天8小时,0.00041,0.00123
2016/11/27 4:00,XBTUSD,每天8小时,0.000464,0.001392
2016/11/27 12:00,XBTUSD,每天8小时,3.70E-05,0.000111
2016/11/27 20:00,XBTUSD,每天8小时,0.000265,0.000795
2016/11/28 4:00,XBTUSD,每天8小时,0.000274,0.000822
2016/11/28 12:00,XBTUSD,每天8小时,0.000256,0.000768
2016/11/28 20:00,XBTUSD,每天8小时,0.000299,0.000897
2016/11/29 4:00,XBTUSD,每天8小时,-0.000497,-0.001491
2016/11/29 12:00,XBTUSD,每天8小时,-0.000237,-0.000711
2016/11/29 20:00,XBTUSD,每天8小时,0.000316,0.000948
2016/11/30 4:00,XBTUSD,每天8小时,-0.000749,-0.002247
2016/11/30 12:00,XBTUSD,每天8小时,-6.40E-05,-0.000192
2016/11/30 20:00,XBTUSD,每天8小时,0.000357,0.001071
2016/12/1 4:00,XBTUSD,每天8小时,0.000321,0.000963
2016/12/1 12:00,XBTUSD,每天8小时,0.000313,0.000939
2016/12/1 20:00,XBTUSD,每天8小时,0.000362,0.001086
2016/12/2 4:00,XBTUSD,每天8小时,0.001303,0.003909
2016/12/2 12:00,XBTUSD,每天8小时,0.001023,0.003069
2016/12/2 20:00,XBTUSD,每天8小时,0.001222,0.003666
2016/12/3 4:00,XBTUSD,每天8小时,0.000554,0.001662
2016/12/3 12:00,XBTUSD,每天8小时,0.000899,0.002697
2016/12/3 20:00,XBTUSD,每天8小时,0.000349,0.001047
2016/12/4 4:00,XBTUSD,每天8小时,0.000332,0.000996
2016/12/4 12:00,XBTUSD,每天8小时,0.000352,0.001056
2016/12/4 20:00,XBTUSD,每天8小时,0.000785,0.002355
2016/12/5 4:00,XBTUSD,每天8小时,0.000997,0.002991
2016/12/5 12:00,XBTUSD,每天8小时,0.002658,0.007974
2016/12/5 20:00,XBTUSD,每天8小时,0.000869,0.002607
2016/12/6 4:00,XBTUSD,每天8小时,0.000284,0.000852
2016/12/6 12:00,XBTUSD,每天8小时,0.000706,0.002118
2016/12/6 20:00,XBTUSD,每天8小时,0.00021,0.00063
2016/12/7 4:00,XBTUSD,每天8小时,-0.001011,-0.003033
2016/12/7 12:00,XBTUSD,每天8小时,6.00E-06,1.80E-05
2016/12/7 20:00,XBTUSD,每天8小时,0.00014,0.00042
2016/12/8 4:00,XBTUSD,每天8小时,-0.000255,-0.000765
2016/12/8 12:00,XBTUSD,每天8小时,-0.000584,-0.001752
2016/12/8 20:00,XBTUSD,每天8小时,-0.000364,-0.001092
2016/12/9 4:00,XBTUSD,每天8小时,9.60E-05,0.000288
2016/12/9 12:00,XBTUSD,每天8小时,9.10E-05,0.000273
2016/12/9 20:00,XBTUSD,每天8小时,9.80E-05,0.000294
2016/12/10 4:00,XBTUSD,每天8小时,8.80E-05,0.000264
2016/12/10 12:00,XBTUSD,每天8小时,7.70E-05,0.000231
2016/12/10 20:00,XBTUSD,每天8小时,0.0003,0.0009
2016/12/11 4:00,XBTUSD,每天8小时,0.001261,0.003783
2016/12/11 12:00,XBTUSD,每天8小时,0.000191,0.000573
2016/12/11 20:00,XBTUSD,每天8小时,2.50E-05,7.50E-05
2016/12/12 4:00,XBTUSD,每天8小时,2.50E-05,7.50E-05
2016/12/12 12:00,XBTUSD,每天8小时,2.40E-05,7.20E-05
2016/12/12 20:00,XBTUSD,每天8小时,6.00E-06,1.80E-05
2016/12/13 4:00,XBTUSD,每天8小时,0.000159,0.000477
2016/12/13 12:00,XBTUSD,每天8小时,0.001098,0.003294
2016/12/13 20:00,XBTUSD,每天8小时,0.000688,0.002064
2016/12/14 4:00,XBTUSD,每天8小时,-0.000401,-0.001203
2016/12/14 12:00,XBTUSD,每天8小时,-3.10E-05,-9.30E-05
2016/12/14 20:00,XBTUSD,每天8小时,3.40E-05,0.000102
2016/12/15 4:00,XBTUSD,每天8小时,-0.000992,-0.002976
2016/12/15 12:00,XBTUSD,每天8小时,7.70E-05,0.000231
2016/12/15 20:00,XBTUSD,每天8小时,0.000536,0.001608
2016/12/16 4:00,XBTUSD,每天8小时,0.000274,0.000822
2016/12/16 12:00,XBTUSD,每天8小时,0.001047,0.003141
2016/12/16 20:00,XBTUSD,每天8小时,0.001102,0.003306
2016/12/17 4:00,XBTUSD,每天8小时,0.000109,0.000327
2016/12/17 12:00,XBTUSD,每天8小时,0.000129,0.000387
2016/12/17 20:00,XBTUSD,每天8小时,0.000158,0.000474
2016/12/18 4:00,XBTUSD,每天8小时,0.000138,0.000414
2016/12/18 12:00,XBTUSD,每天8小时,0.00018,0.00054
2016/12/18 20:00,XBTUSD,每天8小时,0.000137,0.000411
2016/12/19 4:00,XBTUSD,每天8小时,-0.000593,-0.001779
2016/12/19 12:00,XBTUSD,每天8小时,0.0001,0.0003
2016/12/19 20:00,XBTUSD,每天8小时,-1.30E-05,-3.90E-05
2016/12/20 4:00,XBTUSD,每天8小时,6.20E-05,0.000186
2016/12/20 12:00,XBTUSD,每天8小时,0.000105,0.000315
2016/12/20 20:00,XBTUSD,每天8小时,-0.000312,-0.000936
2016/12/21 4:00,XBTUSD,每天8小时,0.000139,0.000417
2016/12/21 12:00,XBTUSD,每天8小时,0.000636,0.001908
2016/12/21 20:00,XBTUSD,每天8小时,5.20E-05,0.000156
2016/12/22 4:00,XBTUSD,每天8小时,0.000491,0.001473
2016/12/22 12:00,XBTUSD,每天8小时,0.001698,0.005094
2016/12/22 20:00,XBTUSD,每天8小时,0.001735,0.005205
2016/12/23 4:00,XBTUSD,每天8小时,0.001295,0.003885
2016/12/23 12:00,XBTUSD,每天8小时,0.001265,0.003795
2016/12/23 20:00,XBTUSD,每天8小时,0.001353,0.004059
2016/12/24 4:00,XBTUSD,每天8小时,0.001264,0.003792
2016/12/24 12:00,XBTUSD,每天8小时,0.00375,0.01125
2016/12/24 20:00,XBTUSD,每天8小时,0.002148,0.006444
2016/12/25 4:00,XBTUSD,每天8小时,3.00E-05,9.00E-05
2016/12/25 12:00,XBTUSD,每天8小时,-0.001167,-0.003501
2016/12/25 20:00,XBTUSD,每天8小时,0.000285,0.000855
2016/12/26 4:00,XBTUSD,每天8小时,0.000616,0.001848
2016/12/26 12:00,XBTUSD,每天8小时,0.002335,0.007005
2016/12/26 20:00,XBTUSD,每天8小时,0.001662,0.004986
2016/12/27 4:00,XBTUSD,每天8小时,0.001231,0.003693
2016/12/27 12:00,XBTUSD,每天8小时,0.001688,0.005064
2016/12/27 20:00,XBTUSD,每天8小时,0.002376,0.007128
2016/12/28 4:00,XBTUSD,每天8小时,0.00375,0.01125
2016/12/28 12:00,XBTUSD,每天8小时,0.003336,0.010008
2016/12/28 20:00,XBTUSD,每天8小时,0.000206,0.000618
2016/12/29 4:00,XBTUSD,每天8小时,-0.000283,-0.000849
2016/12/29 12:00,XBTUSD,每天8小时,5.50E-05,0.000165
2016/12/29 20:00,XBTUSD,每天8小时,0.000107,0.000321
2016/12/30 4:00,XBTUSD,每天8小时,-0.001657,-0.004971
2016/12/30 12:00,XBTUSD,每天8小时,0.001225,0.003675
2016/12/30 20:00,XBTUSD,每天8小时,0.000142,0.000426
2016/12/31 4:00,XBTUSD,每天8小时,0.00011,0.00033
2016/12/31 12:00,XBTUSD,每天8小时,-0.000971,-0.002913
2016/12/31 20:00,XBTUSD,每天8小时,-0.000402,-0.001206
2017/1/1 4:00,XBTUSD,每天8小时,0.001,0.003
2017/1/1 12:00,XBTUSD,每天8小时,0.000982,0.002946
2017/1/1 20:00,XBTUSD,每天8小时,0.001365,0.004095
2017/1/2 4:00,XBTUSD,每天8小时,0.002787,0.008361
2017/1/2 12:00,XBTUSD,每天8小时,0.000829,0.002487
2017/1/2 20:00,XBTUSD,每天8小时,0.002059,0.006177
2017/1/3 4:00,XBTUSD,每天8小时,0.000295,0.000885
2017/1/3 12:00,XBTUSD,每天8小时,0.003163,0.009489
2017/1/3 20:00,XBTUSD,每天8小时,0.000598,0.001794
2017/1/4 4:00,XBTUSD,每天8小时,-0.000506,-0.001518
2017/1/4 12:00,XBTUSD,每天8小时,0.000997,0.002991
2017/1/4 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/1/5 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/1/5 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/1/5 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/1/6 4:00,XBTUSD,每天8小时,0.000446,0.001338
2017/1/6 12:00,XBTUSD,每天8小时,-0.000111,-0.000333
2017/1/6 20:00,XBTUSD,每天8小时,-0.001391,-0.004173
2017/1/7 4:00,XBTUSD,每天8小时,-0.000916,-0.002748
2017/1/7 12:00,XBTUSD,每天8小时,0.000305,0.000915
2017/1/7 20:00,XBTUSD,每天8小时,-0.00063,-0.00189
2017/1/8 4:00,XBTUSD,每天8小时,0.00037,0.00111
2017/1/8 12:00,XBTUSD,每天8小时,0.000521,0.001563
2017/1/8 20:00,XBTUSD,每天8小时,-0.001217,-0.003651
2017/1/9 4:00,XBTUSD,每天8小时,-0.000385,-0.001155
2017/1/9 12:00,XBTUSD,每天8小时,-0.001023,-0.003069
2017/1/9 20:00,XBTUSD,每天8小时,-0.000636,-0.001908
2017/1/10 4:00,XBTUSD,每天8小时,0.000122,0.000366
2017/1/10 12:00,XBTUSD,每天8小时,0.000245,0.000735
2017/1/10 20:00,XBTUSD,每天8小时,0.000304,0.000912
2017/1/11 4:00,XBTUSD,每天8小时,-0.000552,-0.001656
2017/1/11 12:00,XBTUSD,每天8小时,-0.000115,-0.000345
2017/1/11 20:00,XBTUSD,每天8小时,-0.002108,-0.006324
2017/1/12 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/1/12 12:00,XBTUSD,每天8小时,-0.001178,-0.003534
2017/1/12 20:00,XBTUSD,每天8小时,0.000114,0.000342
2017/1/13 4:00,XBTUSD,每天8小时,-0.000849,-0.002547
2017/1/13 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/1/13 20:00,XBTUSD,每天8小时,None,None
2017/1/14 4:00,XBTUSD,每天8小时,0.000957,0.002871
2017/1/14 12:00,XBTUSD,每天8小时,0.000172,0.000516
2017/1/14 20:00,XBTUSD,每天8小时,0.000104,0.000312
2017/1/15 4:00,XBTUSD,每天8小时,0.000105,0.000315
2017/1/15 12:00,XBTUSD,每天8小时,-0.001917,-0.005751
2017/1/15 20:00,XBTUSD,每天8小时,-0.002276,-0.006828
2017/1/16 4:00,XBTUSD,每天8小时,-0.001081,-0.003243
2017/1/16 12:00,XBTUSD,每天8小时,8.80E-05,0.000264
2017/1/16 20:00,XBTUSD,每天8小时,0.001728,0.005184
2017/1/17 4:00,XBTUSD,每天8小时,0.000369,0.001107
2017/1/17 12:00,XBTUSD,每天8小时,0.000141,0.000423
2017/1/17 20:00,XBTUSD,每天8小时,0.000184,0.000552
2017/1/18 4:00,XBTUSD,每天8小时,0.000116,0.000348
2017/1/18 12:00,XBTUSD,每天8小时,0.000319,0.000957
2017/1/18 20:00,XBTUSD,每天8小时,-0.000989,-0.002967
2017/1/19 4:00,XBTUSD,每天8小时,-0.003045,-0.009135
2017/1/19 12:00,XBTUSD,每天8小时,-0.001597,-0.004791
2017/1/19 20:00,XBTUSD,每天8小时,0.000745,0.002235
2017/1/20 4:00,XBTUSD,每天8小时,7.20E-05,0.000216
2017/1/20 12:00,XBTUSD,每天8小时,-0.000267,-0.000801
2017/1/20 20:00,XBTUSD,每天8小时,9.00E-05,0.00027
2017/1/21 4:00,XBTUSD,每天8小时,0.00066,0.00198
2017/1/21 12:00,XBTUSD,每天8小时,0.000981,0.002943
2017/1/21 20:00,XBTUSD,每天8小时,0.001098,0.003294
2017/1/22 4:00,XBTUSD,每天8小时,0.001428,0.004284
2017/1/22 12:00,XBTUSD,每天8小时,0.001689,0.005067
2017/1/22 20:00,XBTUSD,每天8小时,-0.000456,-0.001368
2017/1/23 4:00,XBTUSD,每天8小时,-0.001139,-0.003417
2017/1/23 12:00,XBTUSD,每天8小时,-0.001026,-0.003078
2017/1/23 20:00,XBTUSD,每天8小时,-0.001402,-0.004206
2017/1/24 4:00,XBTUSD,每天8小时,-0.000385,-0.001155
2017/1/24 12:00,XBTUSD,每天8小时,-0.002586,-0.007758
2017/1/24 20:00,XBTUSD,每天8小时,-0.002883,-0.008649
2017/1/25 4:00,XBTUSD,每天8小时,-0.002498,-0.007494
2017/1/25 12:00,XBTUSD,每天8小时,-0.00228,-0.00684
2017/1/25 20:00,XBTUSD,每天8小时,-0.002098,-0.006294
2017/1/26 4:00,XBTUSD,每天8小时,-0.001826,-0.005478
2017/1/26 12:00,XBTUSD,每天8小时,4.00E-06,1.20E-05
2017/1/26 20:00,XBTUSD,每天8小时,-6.60E-05,-0.000198
2017/1/27 4:00,XBTUSD,每天8小时,9.00E-06,2.70E-05
2017/1/27 12:00,XBTUSD,每天8小时,-1.50E-05,-4.50E-05
2017/1/27 20:00,XBTUSD,每天8小时,-0.000621,-0.001863
2017/1/28 4:00,XBTUSD,每天8小时,-0.000765,-0.002295
2017/1/28 12:00,XBTUSD,每天8小时,-0.000469,-0.001407
2017/1/28 20:00,XBTUSD,每天8小时,-6.50E-05,-0.000195
2017/1/29 4:00,XBTUSD,每天8小时,8.00E-05,0.00024
2017/1/29 12:00,XBTUSD,每天8小时,8.50E-05,0.000255
2017/1/29 20:00,XBTUSD,每天8小时,7.20E-05,0.000216
2017/1/30 4:00,XBTUSD,每天8小时,-0.000156,-0.000468
2017/1/30 12:00,XBTUSD,每天8小时,0.000106,0.000318
2017/1/30 20:00,XBTUSD,每天8小时,-0.000259,-0.000777
2017/1/31 4:00,XBTUSD,每天8小时,-0.000555,-0.001665
2017/1/31 12:00,XBTUSD,每天8小时,-0.001333,-0.003999
2017/1/31 20:00,XBTUSD,每天8小时,5.30E-05,0.000159
2017/2/1 4:00,XBTUSD,每天8小时,0.00071,0.00213
2017/2/1 12:00,XBTUSD,每天8小时,0.001624,0.004872
2017/2/1 20:00,XBTUSD,每天8小时,0.00011,0.00033
2017/2/2 4:00,XBTUSD,每天8小时,-0.000176,-0.000528
2017/2/2 12:00,XBTUSD,每天8小时,0.000101,0.000303
2017/2/2 20:00,XBTUSD,每天8小时,-0.000313,-0.000939
2017/2/3 4:00,XBTUSD,每天8小时,9.40E-05,0.000282
2017/2/3 12:00,XBTUSD,每天8小时,7.80E-05,0.000234
2017/2/3 20:00,XBTUSD,每天8小时,-0.000652,-0.001956
2017/2/4 4:00,XBTUSD,每天8小时,-0.001586,-0.004758
2017/2/4 12:00,XBTUSD,每天8小时,-0.001041,-0.003123
2017/2/4 20:00,XBTUSD,每天8小时,5.70E-05,0.000171
2017/2/5 4:00,XBTUSD,每天8小时,0.000705,0.002115
2017/2/5 12:00,XBTUSD,每天8小时,0.002052,0.006156
2017/2/5 20:00,XBTUSD,每天8小时,0.002273,0.006819
2017/2/6 4:00,XBTUSD,每天8小时,0.000569,0.001707
2017/2/6 12:00,XBTUSD,每天8小时,0.001159,0.003477
2017/2/6 20:00,XBTUSD,每天8小时,0.000876,0.002628
2017/2/7 4:00,XBTUSD,每天8小时,6.90E-05,0.000207
2017/2/7 12:00,XBTUSD,每天8小时,7.10E-05,0.000213
2017/2/7 20:00,XBTUSD,每天8小时,5.80E-05,0.000174
2017/2/8 4:00,XBTUSD,每天8小时,0.000231,0.000693
2017/2/8 12:00,XBTUSD,每天8小时,0.001102,0.003306
2017/2/8 20:00,XBTUSD,每天8小时,-0.001363,-0.004089
2017/2/9 4:00,XBTUSD,每天8小时,-0.000973,-0.002919
2017/2/9 12:00,XBTUSD,每天8小时,-0.00014,-0.00042
2017/2/9 20:00,XBTUSD,每天8小时,0.000874,0.002622
2017/2/10 4:00,XBTUSD,每天8小时,-0.002141,-0.006423
2017/2/10 12:00,XBTUSD,每天8小时,-0.003535,-0.010605
2017/2/10 20:00,XBTUSD,每天8小时,-0.001926,-0.005778
2017/2/11 4:00,XBTUSD,每天8小时,-0.000322,-0.000966
2017/2/11 12:00,XBTUSD,每天8小时,0.000177,0.000531
2017/2/11 20:00,XBTUSD,每天8小时,0.000678,0.002034
2017/2/12 4:00,XBTUSD,每天8小时,-8.40E-05,-0.000252
2017/2/12 12:00,XBTUSD,每天8小时,-0.000624,-0.001872
2017/2/12 20:00,XBTUSD,每天8小时,-0.000124,-0.000372
2017/2/13 4:00,XBTUSD,每天8小时,0.000844,0.002532
2017/2/13 12:00,XBTUSD,每天8小时,0.001511,0.004533
2017/2/13 20:00,XBTUSD,每天8小时,-0.000106,-0.000318
2017/2/14 4:00,XBTUSD,每天8小时,-0.001313,-0.003939
2017/2/14 12:00,XBTUSD,每天8小时,-0.001451,-0.004353
2017/2/14 20:00,XBTUSD,每天8小时,0.001416,0.004248
2017/2/15 4:00,XBTUSD,每天8小时,0.001347,0.004041
2017/2/15 12:00,XBTUSD,每天8小时,0.001271,0.003813
2017/2/15 20:00,XBTUSD,每天8小时,0.000988,0.002964
2017/2/16 4:00,XBTUSD,每天8小时,0.000503,0.001509
2017/2/16 12:00,XBTUSD,每天8小时,0.001953,0.005859
2017/2/16 20:00,XBTUSD,每天8小时,0.000748,0.002244
2017/2/17 4:00,XBTUSD,每天8小时,0.000311,0.000933
2017/2/17 12:00,XBTUSD,每天8小时,0.001376,0.004128
2017/2/17 20:00,XBTUSD,每天8小时,0.000923,0.002769
